Compound Sentiment Score,Positive Sentiment Score,Negative Sentiment Score,Neutral Sentiment Score,Line
0.128,0.055,0.045,0.9,"multilateral assessment for parties included in annex i to the convention , taking into account decision 1/cp.24 , paragraphs 39 , 41 and 44 ; 2. requests the subsidiary body for implementation to consider undertaking no later than at its first session of 2028 , as appropriate , the review of the mo"
0.5106,0.102,0.041,0.857,"ve sharing of views for parties not included in annex i to the convention , taking into account decision 1/cp.24 , paragraphs 39 , 41 and 44 ; 2. requests the subsidiary body for implementation to consider undertaking no later than at its first session of 2028 , as appr opriate , the review of the m"
0.4019,0.054,0.0,0.946,"formation on the values of the metrics used and the intergovernmental panel on climate change assessment report from which they were sourced ; 4. requests the secretariat to enable , by 30 january 2023 , an option to the current crf reporter for generating common reporting format tables using the 10"
0.0323,0.03,0.0,0.97,( eds. ) . cambridge and new york : cambridge university press . availabl e at http : //www.ipcc.ch/report/ar5/wg1 . fccc/cp/2022/10/add.1 24 7. requests the subsidiary body for scientific and technological advice to r evisit this matter at its sixty -first session ( november 2024 ) should there be
0.0,0.0,0.0,1.0,"ith the implementation of national adaptation plans , as requested by the subsidiary body for implementation at its forty- seventh session ; 9 7. requests the adaptation committee and the least developed countries expert group to continue to identify the priority gaps and needs of developing countri"
0.0,0.0,0.0,1.0,"response to decision 8/cp.24 , paras . 17–18 , and decision 7/cp.25 , para . 3 . 9 fccc/sbi/2017/19 , para . 73. fccc/cp/2022/10/add.1 28 8. also requests the adaptation committee and the least developed countries expert group to enhance their work in addressing the priority gaps and needs , obstacl"
0.4588,0.087,0.0,0.913,es and challenges identified through their work referred to in paragraph 5 above and to include information thereon in their reports ; 9. further requests the adaptation committee and the least develop ed countries expert group to organize training for developing country parties on addressing identi
0.2732,0.043,0.0,0.957,term of two years ; “ 13 . also decides that the members of the advisory board shall remain in office until their successors are elected ; “ 14 . requests the advisory board to develop draft rules of procedure4 with a view to recommending them to the governing body or bodies through the subsidiary b
-0.2484,0.058,0.101,0.841,hrough the subsidiary bodies for consideration and adoption at the sixty- first sessions of the subsidiary bodies ( november 2024 ) ; “ 15 . also requests the secretariat to continue providing support for developing countries that are particularly vulnerable to the adverse effects of climate change
0.2023,0.048,0.0,0.952,"f organizations , bodies , networks and experts as members of the santiago network ; ( b ) developing guidelines and procedures for responding to requests for technical assistance , including considering the development of procedures for those that require an urgent response ; ( c ) developing guide"
0.4215,0.06,0.0,0.94,"d neutral manner in accordance with the process outlined in paragraphs 19– 23 below , informed by united nations practices and standards ; “ 19 . requests the secretariat , under the guidance of the chairs of the subsidiary bodies , to : ( a ) prepare and issue a call for proposals to host the santi"
0.0,0.0,0.0,1.0,"uding in particular the adaptation committee and the facilitative working group of the local communities and indigenous peoples platform ; “ 22 . requests the evaluation panel to prepare an evaluation report with a shortlist of up to three proposals that meet the criteria referred to in annex ii , i"
0.3612,0.056,0.0,0.944,", and make the evaluation report available for consideration by the subsidiary bodies at their fifty-eighth sessions ( june 2023 ) ; “ 23 . also requests the subsidiary bodies to recommend at their fifty- eighth sessions a draft decision with one proposal to host the santiago network secretariat th"
0.4939,0.069,0.0,0.931,"ii for consideration and a doption by the governing body or bodies at their session ( s ) to be held in november –december 2023 ; “ 24 . further requests the secretariat , under the guidance of the chairs of the subsidiary bodies , to develop a draft host agreement ( memorandum of understanding ) w"
0.0,0.0,0.0,1.0,. takes note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in this decision ; “ 30 . requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial res ources . ” 2. notes th
-0.2732,0.047,0.095,0.858,"ttee , as well as exploring synergies with other initiatives and networks ; ( c ) receiving , assessing and managing the process of responding to requests from developing countries that are particularly v ulnerable to the adverse effects of climate change for technical assistance to avert , minimize"
0.5719,0.103,0.0,0.897,h ) endorse the financial statement of the santiago network ; ( i ) review the timeliness and quality of the responses of the santiago network to requests for technical assistance ; ( j ) provide guidance on and approve the criteria used to assure the relevance and quality of expertise and services
0.5994,0.112,0.0,0.888,"ctivities of the santiago network secretariat and network and on the performance of their respective functions , including information on : ( a ) requests received and activities carried out by the santiago network a nd their outcomes ; ( b ) responses to requests ; ( c ) ongoing work as well as les"
0.8402,0.2,0.0,0.8,", including information on : ( a ) requests received and activities carried out by the santiago network a nd their outcomes ; ( b ) responses to requests ; ( c ) ongoing work as well as lessons learned and best practices derived from that work ; ( d ) support delivered in regions , finance disburse"
0.204,0.081,0.059,0.86,"e santiago network , including , inter alia , sustainability and sources of funding , adequacy of funding levels relative to technical assistance requests , timeliness , effectiveness , engagement , gender -responsiveness and delivery of technical assistance to communities particularly vulnerable to"
0.6808,0.179,0.052,0.769,"effects of climate change ; “ 3 . encourages the organizations and experts to continue to contribute as referred to in paragraph 2 a bove ; “ 4 . requests the ex ecutive com mittee to continue : ( a ) exploring further opportunities and modalities for engaging national stakeholders , including loss"
-0.3182,0.072,0.123,0.805,"ollaborating and enhancing synergies with programmes , bodies and platforms under and outside the convention and the paris agreement ; “ 5 . also requests the executive committee , with regard to information relating to averting , minimizing and addressing loss and damage , to continue collaborating"
0.5719,0.105,0.0,0.895,"ort to developing country parties for enhancing their institutional and technical capacity to prepare and submit national reports ; “ 6 . further requests the secretariat , in responding to paragraph 11 of decision 19/cma.3 , and endorsed in decision 17/cp.26 , to make public the requests it receive"
0.25,0.053,0.0,0.947,". further requests the secretariat , in responding to paragraph 11 of decision 19/cma.3 , and endorsed in decision 17/cp.26 , to make public the requests it receives 1 fccc/sb/2022/2 and add.1– 2 . 2 as footnote 1 above . 3 contained in document fccc/sb/2022/2/add.2 , annexes i –iii . fccc/cp/2022/"
0.0,0.0,0.0,1.0,s note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in paragraphs 1– 6 above ; “ 9 . requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financi al resources. ” 2. notes tha
0.8126,0.181,0.0,0.819,"the need for further efforts to e nhance access to climate finance , including through harmonized , simplified and direct access procedures ; 10. requests parties to continue enhancing their enabling environments and policy frameworks to facilitate the mobilization and effective deployment of cl ima"
0.128,0.062,0.051,0.887,"and multilateral , including alternative sources , and recognizes the lack of a common definition and accounting methodology in this regard ; 15. requests the standing committee on finance to prep are biennial reports , including a summary of key findings , on progress towards achieving the goal of"
0.5859,0.103,0.0,0.897,"mobilized by developed country parties through bilateral and multilateral channels , and finance in sectors other than energy and transport , and requests further work in this regard in the sixth biennial assessment , including in relation to data by region , private finance mobilized from public in"
0.8957,0.238,0.0,0.762,"nance in use by parties and non -party stakeholders in re lation to ensuring clear , aggregated accounting and reporting of climate finance ; 11. requests the standing committee on finance to prepare a report for consideration by the conference of the parties at its twenty -eighth session ( november"
0.7579,0.143,0.0,0.857,es of the financial mechanism prepared by the standing committee on finance7 was not utilized by the conference of the parties and in this regard requests the committee to improve its working modalities for preparing the draft guidance for the operating entities of the financial mechanism ; 14. expr
0.891,0.249,0.0,0.751,en courages the standing committee on finance to continue to enhance its efforts to ensure gender responsiveness in implementing its workplan and requests parties to consider gender balance and geographical representation when nominating members to the commit tee ; 20. encourages the standing commit
0.8689,0.19,0.0,0.81,ect the views of parties in its future reports and ensure that those views are presented in a balanced manner that reflects their diversity ; 21. requests the standing committee on finance to report to the conference of the parties at its twenty -eighth session on its progress in implementing its wo
0.802,0.151,0.0,0.849,finance to report to the conference of the parties at its twenty -eighth session on its progress in implementing its workplan for 2023 ; 22. also requests the standing committee on finance to consider the guidance provided to it in other relevant decisions of the conference of the parties . 5 https
0.0,0.0,0.0,1.0,"of reference contained i n the annex for consideration by the subsidiary body for implementation at its fifty -eighth session ( june 2023 ) ; 4. requests the subsidiary body for implementation , at its fifty -eighth session , to initiate the second review of the functions of the standing co mmittee"
0.0,0.0,0.0,1.0,"o mmittee on finance , in accordance with the terms of reference , taking into account the submissions referred to in paragraph 3 above ; 5. also requests the subsidiary body for implementation to complete its work on the second review of the functions of the stan ding committee on finance at its fi"
0.7096,0.114,0.0,0.886,"erence of the p arties serving as the meeting of the parties to the paris agreement at its fifth session ( november –december 2023 ) ; 6. further requests the secretariat to prepare a technical paper on the second review of the functions of the standing committee on finance , in accordance with the"
0.069,0.058,0.052,0.89,"on committee , the climate technology centre and network , the least developed countries expert group and the technology executive committee ; 4. requests the board to ensure that the conditions it applies to projects are not inconsistent with approved policies and procedures ; 1 fccc/cp/2022/4 and"
0.0,0.0,0.0,1.0,"s to the convention and may receive financial inputs from a variety of other sources , public and private , i ncluding alternative sources ; 2 7. requests the board to continue to enhance coherence and complementarity of the green climate fund with other relevant bilateral , regional and global fund"
0.802,0.163,0.0,0.837,pment of projects and programmes based on national adaptation plans in line with the board ’ s approved guidance on support for adaptation ; 3 9. requests the board to continue to enhance support for the formulation and implementation of national adaptation plans to enable developing countries to ta
0.0,0.0,0.0,1.0,"ourages the board to continue work on the request for proposals to establish technology incubators and accelerators in developing countries ; 12. requests the board to continue to accredit direct access entities , especially national and regional entities and instituti ons , in line with the updated"
0.5106,0.113,0.049,0.838,"me and to provide ambitious levels of adaptation support , emphasizing the need for adaptation as stated in decision 7/cp.20 , paragraph 12 ; 14. requests the board to continue to address the needs of developing countries that are particularly vulne rable to the adverse effects of climate change ; 1"
0.0,0.0,0.0,1.0,".21 , para . 46 . 4 as referred to in decision 1/cp.16 , para . 70 , and decision 1/cp.13 , para . 1 ( b ) ( iii ) . fccc/cp/2022/10/add.2 26 18. requests the board to consider enhancing ambition in the next version of its gender policy and invites the board to take into account the implementation o"
0.128,0.054,0.044,0.902,submission portal5 no later than 10 weeks prior to the twenty -eighth session of the conference of the parties ( november –december 2023 ) ; 22. requests the standing committee on finance to take into consideration the submissions referred to in paragraph 21 above in preparing its draft guidance fo
0.8834,0.194,0.0,0.806,onference of the parties serving as the meeting of the parties to the paris agreement at its fifth session ( november –december 2023 ) ; 23. also requests the board to include in its annual report to the conference of the parties information on the steps it has taken to implement the guidance provid
0.8,0.173,0.0,0.827,"ial climate change fund during the eighth replenishment of the global environment facility so as to effectively assist developing countries ; 10. requests the global environment facility to continue to foster greater diversity of its implementing agencies , building on the comparative advantages of"
0.6908,0.147,0.0,0.853,"on costs for all implemen ting agencies , reducing administrative costs and facilitating increased access by multilateral development banks ; 13. requests the global environment facility to report on its efforts to deliver the increased per -project funding ceiling under its small grant s programme"
0.9136,0.265,0.0,0.735,environment facility ’ s commitment to maintain an ambitious level of direct and indirect climate co -benefits in its eighth replenishment ; 15. requests the global environment fa cility to further explore ways to provide support to developing country parties for assessing their needs and prioritie
0.5574,0.103,0.0,0.897,"the long -term vision on complementarity , coherence and collaboration between the green climate fund and the global environment facility ; 7 18. requests the global environment facility , as appropriate , to ensure that its policies and procedures related to the consideration and review of funding"
0.128,0.054,0.044,0.902,submission portal8 no later than 10 weeks prior to the twenty -eighth session of the conference of the parties ( november –december 2023 ) ; 20. requests the standing committee on finance to take in to consideration the submissions referred to in paragraph 19 above when preparing its draft guidance
0.8834,0.194,0.0,0.806,nference of the parties servi ng as the meeting of the parties to the paris agreement at its fifth session ( november –december 2023 ) ; 21. also requests the global environment facility to include in its annual report to the conference of the parties information on the steps it has taken to i mplem
0.296,0.049,0.0,0.951,orts of the technology executive committee and the climate technology centre and network in mainstreaming gender considerations in their work and requests the technology executive committee and the climate technology centre and network to swiftly finalize the two global rosters of female experts in
0.0,0.0,0.0,1.0,upport the development of funding proposals that incorporate their use for submission to the operating entities of the finan cial mechanism ; 11. requests the technology executive committee and the climate technology centre and network to continue to enhance their efforts to monitor and evaluate the
0.8176,0.172,0.0,0.828,nology executive committee and the climate technology centre and network responded to mandates of parties in the implementation of their work and requests the two bodies to include such information in their joint annual reports ; 14. encourages the secretariats supporting the technology executive co
0.4019,0.057,0.0,0.943,"ntation of mitigation and adaptation actions ; 21. welcomes the launch of the pa rtnership and liaison office in songdo , republic of korea , and requests the climate technology centre and network to include information on its experience in and lessons learned from the operation of its partnership a"
0.5267,0.077,0.0,0.923,"orts of the clima te technology centre and network to mobilize a diverse range of resources , including pro bono and in -kind contributions , and requests the climate technology centre and network to finalize and implement a resource mobilization and partnership strategy and t o include information"
0.7096,0.121,0.0,0.879,"structures and to consider the suggestions in the informal repo rt referred to in paragraph 5 above with a view to strengthening their role ; 16. requests the secretariat to support the attendance of national gender and climate change focal points at relevant mandated unfccc meetings , upon request"
0.0,0.0,0.0,1.0,"mplications of the activities to be undertaken by the secretariat referred to in paragraph 16 above and paragraphs 1 , 6 and 7 of the annex ; 22. requests that the actio ns of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 9 decis ion 3"
0.7184,0.122,0.0,0.878,"riod in 2023 from monday , 6 november , to friday , 17 november , to the following dates : thursday , 30 november , to tuesday , 12 december ; 3. requests the executive secretary to continue consultations with the govern ment of the united arab emirates and to conclude a host country agreement for c"
0.0,0.0,0.0,1.0,"elays in selecting a host country and the need for the secretariat to conduc t fact -finding missions to the host country in a timely manner ; 6. requests the subsidiary body for implementation , at its fifty -eighth session , to consider the issue of the host of the sessions referred to in paragrap"
0.0,0.0,0.0,1.0,"delays in selecting a host country and the need for the secretariat to conduct fact -finding missions to the host country in a timely manner ; 9. requests the subsidiary body for implementation , at its fifty -eighth session , to consider the issue of the host of the sessions referred to in paragrap"
0.8591,0.204,0.0,0.796,"voluntary contribution to the core budget of eur 766,938 and its special contribution of eur 1,789,522 as host government of the secretariat ; 8. requests the executive secretary to take further measures to reduce parties ’ outstanding contributions ; ii . other budgetary matters 9. takes note of th"
0.3818,0.055,0.0,0.945,"e mechanisms currently in place f or funding employee benefits , as summarized in section iii of the note referred to in paragraph 14 above ; 16. requests the secretariat to continue implementing the mechanisms referred to in paragraph 15 above ; 17. also requests the secretariat to inform the subsi"
0.3818,0.055,0.0,0.945,"rred to in paragraph 14 above ; 16. requests the secretariat to continue implementing the mechanisms referred to in paragraph 15 above ; 17. also requests the secretariat to inform the subsid iary body for implementation of any relevant developments with regard to the funding of employee benefits ,"
0.8555,0.19,0.0,0.81,"oluntary contribution to the core budget of eur 766,938 and its special contribution of eur 1,789,522 as host government of the secretariat ; 14. requests the executive secretary to take further measures to reduce parties ’ outstanding contributions . 9th plenary meeting 17 november 2 022 fccc/cp/20"
0.8225,0.152,0.0,0.848,"ference of the parties serving as the meeting of the parties to the paris agreement at the third part of its first session ( december 2018 ) ; 3. requests the secretariat to devel op an online platform that will provide an overview , based on the list contained in annex i , with weblinks to complete"
0.7096,0.129,0.0,0.871,"ion into the official united nations languages , while also allowing for the effective participation of delegates from developing coun tries ; 9. requests the secretariat to make provisional and , if required , final arrangements for the additional negotiating session referred to in paragraph 5 abov"
0.6597,0.101,0.0,0.899,"ee on finance will prepare biennial assessments and overviews of climate finance flows in 2018 and 2020 in accordance with decision 2/cp.17 , 12. requests the president of the confere nce of the parties and the unfccc executive secretary to send joint letters to parties to the kyoto protocol that ar"
0.8126,0.157,0.0,0.843,he doha amendment to the kyoto protocol urging them to deposit their instruments of acceptance with the depositary as soon as possible ; 13. also requests the secretariat to consult the united nations secretary -general on ways to promote the ratification of the doha amendment to the kyoto protocol
0.4215,0.059,0.0,0.941,"portal ,2 by 1 may 2018 , additional information on progress in implementing decision 1/cp.21 , section iv : enhanced action prior to 2020 ; 15. requests the secretariat to prepare a synthesis report o n the submissions referred to in paragraph 14 above as inp ut to the stocktake referred to in par"
0.0,0.0,0.0,1.0,"; 20. takes note of the estimated budgetary implications of the activit ies to be undertaken by the secretariat referred to in this decision and requests that the actions called for in this decision be undertaken subject to the availability of financial resources . 3 pursuant to decision 1/cp.21 ,"
0.0,0.0,0.0,1.0,"entative of local communities and indigenous peoples organizations , who will each make an equal contribution to the design of the workshop ; 10. requests the subsidiary bo dy for scientific and technological advice to consider at its forty -eighth session ( april –may 2018 ) the further operational"
0.0,0.0,0.0,1.0,. takes note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in paragraph 9 above ; 12. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 12th plenary m
0.128,0.055,0.045,0.9,"the goal of gender balance ; 2 4. notes the lack of progress made in delegation s and const ituted bodies towards the goal of gender balance ; 5. requests the secretariat to prepare , for consideration by the subsidiary body for implementation at its session to be held in november 2019 , a synthesis"
0.0,0.0,0.0,1.0,"e of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in paragraphs 1 , 5 and 6 above ; 10. requests that the actions of the secretariat called for in this decision be undertaken subject t o the availability of financial resources . 3 decision 21"
0.0,0.0,0.0,1.0,"e reports to the subsidiary body for scientific an d technological advice on the five in -session workshops on issues related to agriculture,1 1. requests the subsidiary body fo r scientific and technological advice and the subsidiary body for implementation to jointly address issues related to agri"
0.6705,0.126,0.0,0.874,( e ) improved livestock management systems ; ( f ) socioeconomic and food security dimensions of climate change in the agricultural sector ; 3. requests that any actions of the secretariat resulting from the provisions in paragraph 1 above be undertaken subject to the availability of financial res
0.0,0.0,0.0,1.0,"ade towards implementing its five -year rolling workplan in 2020 and at regular intervals at subsequent meetings of the e xecutive committee ; 6. requests the executive committee to include in its annual reports , as appropriate , more detailed information on the work undertaken by its expert groups"
-0.3612,0.0,0.056,0.944,"mendations for integrated approaches to averting , minimizing and addressing displacement related to the adverse impacts of climate change ; 3 9. requests the secretariat , under the guidance of the executive co mmittee and the chair of the subsidiary body for implementation , to organize , in conju"
0.0,0.0,0.0,1.0,their vi ews in the context of activity 1 ( a ) of strategic workstream ( e ) of the five -year rolling workplan of the executive committee ; 11. requests the secretariat to prepare a report on the expert dialogue referred to in paragraph 9 above for consideration by the exec utive committee at its
0.3818,0.058,0.0,0.942,"duration of the mandates of those expert groups , subcommittees , panels , thematic advisory groups and task -focused ad hoc working groups ; 19. requests the executive committee , in accordance with its mandate7 and the report referred to in paragraph 1 above : ( a ) to consider , when updating its"
0.0,0.0,0.0,1.0,es note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in paragraphs 4 –20 above ; 24. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 12th plenary m
0.9501,0.343,0.0,0.657,"6. welcomes the progress of parties in their efforts to strengthen their domestic enabling environments in order to attract climate finance , and requests parties to continue to enhance their enabling environments and policy frameworks to facilitate the mobilization and effective deployment of clima"
0.0,0.0,0.0,1.0,"and small island developing states may su bmit biennial update reports at their discretion ; 1 fccc/cp/2017/inf .1. fccc/cp/2017/11/add.1 24 10. requests the secretariat , in collaboration with the operating entities of the financial mechanism , u nited nations agencies and bilateral , regional and"
0.0,0.0,0.0,1.0,ther build on the key findings and messages from the 2017 in -session workshop on long -term climate finance and the summary report thereon ; 15. requests the secretariat to organize the in -session works hop referred to in paragraph 13 above and to prepare a summary report on the workshop for consi
0.6597,0.116,0.0,0.884,"mittee on finance extended the two -year workplan on the measurement , reporting and verification of support beyond the biennial assessment , and requests the standing committee on finance to enhance its work on the measurement , reporting and verification of support beyond the biennial assessment ,"
0.7096,0.116,0.0,0.884,"cation of ongoing work under the subsidiary body for scientific and technological advice and the ad hoc working group on the paris agreement ; 8. requests the standing committee on finance , in fulfilling its function with regard to the measurement , reporting and verification of support , and in th"
0.0,0.0,0.0,1.0,"comes the appointment of focal points of the standing committee on finance to liaise with the other constituted bodies under the convention , and requests the 1 fccc/cp/2017/9 . 2 fccc/cp/2017 /9 , annex viii . 3 fccc/cp/2017/9 , annex v. 4 fccc/cp/2017/9 , annex vi . fccc/cp/2017/11/add.1 26 standi"
0.8074,0.165,0.0,0.835,"improving coherence and coordination in the delivery of climate change financing , taking into account all relevant decisions on forests ; 5 13. requests the standing committee on finance to report to the conference of the parties at its twenty -fourth session ( december 2018 ) on the progress made"
0.802,0.154,0.0,0.846,e conference of the parties at its twenty -fourth session ( december 2018 ) on the progress made in the implementation of its workplan ; 14. also requests the standing committee on finance to consider the guidance provided to it in other relevant decisions of the c onference of the parties . 14th pl
0.4019,0.055,0.0,0.945,"sting , informing an d advancing the work of the conference of the parties in exercising its function in relation to the financial mechanism ; 6. requests the standing committee on finance to continue to provide and enhance the dissemination and utilization of specific and target ed outputs and reco"
0.0,0.0,0.0,1.0,"lated work across the different subsidiary and constituted bodies , while resp ecting the mandates and competencies of the different bodies ; 11. requests the standing committee on finance to further refine its approach to maintaining linkages with the subsidiary and constituted bodies according to"
0.765,0.17,0.0,0.83,"131359396103493098 - scf % 20submission % 20sbi % 2046.pdf . 2 fccc/cp/ 2017/9 , annex vii . 3 fccc/tp/2017/4 . fccc/cp/2017/11/add.1 28 12. also requests the standing committee on finance to ensure the value added of its forum when deciding on the topic of each forum , to provide clear recommendati"
0.7906,0.157,0.0,0.843,"ee on finance , including through the webcasting of its meetings and the timely publication of its reports to the conference of the parties ; 14. requests the standing committee on finance to further strengthen its stakeholder engagement ; 15. decides to continue its deliberations on ways to enhance"
0.0,0.0,0.0,1.0,all constituencies in the meetings of the standing committee on finance and the continuity of the work of the standing committee on finance ; 16. requests the standing committee on finance to provide options for the enhancement of the participation of members and to report back to the conference of
0.7506,0.15,0.0,0.85,"perations of the green climate fund in 2017 , including : ( a ) the expansion of its portfolio to include : ( 1 ) usd 41.8 million to support 130 requests in 92 countries through the readiness and preparatory support programme , two thirds of which are in t he least developed countries , small islan"
0.7906,0.163,0.0,0.837,"lenges in accessing financial resources for climate act ion in developing country parties , especially in relation to funding for adaptation ; 7. requests the board to ensure that all developing country parties have access to all the financial instruments available through the green climate fund , i"
0.9022,0.278,0.0,0.722,"fund board decision b.18/06 ; 10. encourages the board to continue improving the process to review and approve readiness and preparatory support requests , including requests for support to prepare national adaptation plans and voluntary adaptation planning processes , including timely disbursement"
0.9313,0.325,0.0,0.675,"b.18/06 ; 10. encourages the board to continue improving the process to review and approve readiness and preparatory support requests , including requests for support to prepare national adaptation plans and voluntary adaptation planning processes , including timely disbursement for approved program"
0.4019,0.062,0.0,0.938,pages/home.aspx . fccc/cp/2017/11/add.1 31 10 weeks prior t o the twenty -fourth session of the conference of the parties ( december 2018 ) ; 20. requests the standing committee on finance to take into consideration the submissions referred to in paragraph 19 above when providing its draft guidance
0.6597,0.096,0.0,0.904,19 above when providing its draft guidance for the board of the gr een climate fund for consideration by the conference of the parties ; 21. also requests the green climate fund to include in its annual report to the conference of the parties information on the steps that it has taken to implement t
0.7845,0.158,0.0,0.842,"bal environment facility the conference of the parties , recalling decision 11/cp.22 , noting the importance of providing timely responses to the requests of developing country parties , 1. notes the report of the global environment facility to the conference of the parties1 and the responses of the"
0.7579,0.149,0.0,0.851,"ment as well as the request of the conference of the parties to the global environment facility contained in decision 11/cp.22 , paragraph 3 ; 5. requests the global environment facility to enhance the consultation process with develop ing country parties and other stakeholders in the context of the"
0.3612,0.056,0.0,0.944,"n the context of the global environment facility replenishment process ; 6. noting the importance of the existing allocation for climate change , requests the global environment facility to further consider the needs and priorities of developing countries in the allocation for the climate change foc"
0.2263,0.043,0.0,0.957,der the needs and priorities of developing countries in the allocation for the climate change focal area in its seventh replenishment period ; 7. requests the global environment facility to continue implementing in its seventh replenishment period its established policies for grants and concessional
0.7579,0.212,0.055,0.734,"8. welcomes the operationalization of the capacity -building initiative for transparency and projects approved during the reporting period , and requests the global environment facility to provide adequate support to assist developing country partie s , in line with decision 1/cp.21 , paragraph 86"
0.3818,0.062,0.0,0.938,"the joint summary referred to in footnote 2 above . 4 titled “ future directions on accreditation – a follow -up ” . fccc/cp/2017/11/add.1 33 10. requests the global environment facility , as appropriate , to ensure that its policies and procedures related to the consideration and review of funding"
0.0,0.0,0.0,1.0,"018 ) , their views and recommendations on the elements to be taken into account in developing guidance for the global environment facility ; 15. requests the standing committee on finance to take into consideration the submissions referred to in paragraph 14 above when providing its draft guidance"
0.6597,0.101,0.0,0.899,raph 14 above when providing its draft guidance for the global environment facility for consideration by the conference of the parties ; 16. also requests the global environment facility to include in its annual report to the conference of the parties information on the steps that it has taken to im
0.0,0.0,0.0,1.0,to enhance complementarity and coherence between them and between the operating entities and other sources of investment and financial flows ; 3. requests the operating entities of the financial mechanism to continue to enhance complementarity and coherence ; 4. decides to initiate the seventh revie
0.0,0.0,0.0,1.0,"th the criteria in the updated g uidelines contained in the annex to decision 12/cp.22 , or as th ose guidelines may be subsequently amended ; 5. requests the standing committee on finance to provide expert input to the seventh review of the financial mechanism in 2021 with a view to the review bein"
0.4451,0.08,0.0,0.92,"; 2 4. further w elcomes the progress made on this matter as reflected in the informal note by the co -chairs of the contact group thereon ; 3 5. requests the subsidiary body for implementation to consider , beginning at its forty - eighth session ( april –may 2018 ) and at any subsequent sessions o"
0.0,0.0,0.0,1.0,"mmittee and the climate technology centre and network , topics for the technical examination process on mitigation for the period until 2020 ; 4. requests the technology executive committee and the climate technology cent re and network to include in their joint annual report to the conference of th"
0.0,0.0,0.0,1.0,", through the secretariat , to lead the organization of relevant technical expert meetings ; 8. further invites the lead expert organizations and requests the secretariat , as appropriate , in organizing the technical expert meetings : 1 decision 1/cp.21 , paragraphs 113 and 131 . 2 decision 1/cp.21"
0.4019,0.06,0.0,0.94,"iary body for implementation at its forty -eighth session ( april –may 2018 ) , taki ng into account parties ’ deliberations at this session ; 8. requests the subsidiary body for implementation , at its forty -eighth session , to consider the findings and recommendations of the independent review ,"
0.4019,0.063,0.0,0.937,".18 , annex i. fccc/cp/2017/11/add.2 5 further financial support should be provided , recalli ng decis ion 2/cp.17 , paragraphs 139 and 141 ; 10. requests the secretariat , pursuant to decision 2/cp.17 , annex vii , paragraph 20 , and subject to the availability of financial resources , to commissio"
0.0,0.0,0.0,1.0,"ommittee and the climate technology centre and network , as contained in annex i to the joint annual report referred to in paragraph 1 above ; 5. requests the technology executive committee and the climate technology centre and net work to carry out monitoring and evaluation of the impacts of the im"
0.0,0.0,0.0,1.0,"y the climate technology centre and network in 2017 in implementing its programme of work , including by enhancing its response to the increa sed requests for technical assistance ; broadening the network membership ; and increasing the use of expertise sourced from the network to address the reques"
0.4404,0.068,0.0,0.932,quests for technical assistance ; broadening the network membership ; and increasing the use of expertise sourced from the network to address the requests for technical assistance ; 13. encourages the climate technology centre and network to continue streng thening partnership and collaboration with
0.4019,0.072,0.0,0.928,"environment facility and multilateral development banks regarding collaborative activities , including the implementation of technical assistance requests with scalable investment potential ; 17. invites the climate technology centre and network to continue providing support for enhancing the capaci"
0.6808,0.115,0.0,0.885,capacity -building activities for the implementation of nationally determined contributions in the context of the paris agreement in 2018 ; 4 9. requests the subsidiary body for implementation to thematically align the next durban forum with the 2017 –2018 focus area or theme of the paris committee
0.6369,0.108,0.0,0.892,"reports and national communications of parties included in annex i to the convention and the importance of enhancing the training programme , 1. requests the secretariat to enhance the materials of the training programme , on the basis of decisions 24/cp.19 and 9/cp.21 and taking into account the e"
0.7334,0.118,0.0,0.882,the reviews of the seventh national communications and third biennial reports of parties included in annex i to the convention in 2018 ; 2. also requests the secretariat to enhance the user interface of the training courses with a view to making them more user -friendly ; 3. further requests the se
0.539,0.073,0.0,0.927,. also requests the secretariat to enhance the user interface of the training courses with a view to making them more user -friendly ; 3. further requests the secretariat to implement the training programme and examinations for review experts for t he technical review of biennial reports and nationa
0.4019,0.057,0.0,0.943,"e technical review of biennial reports and national communications of parties included in annex i to the convention as outlined in the annex ; 4. requests the secretariat to include , in its annual report to the subsidiary body for scientific and technological advice on the composition of expert rev"
0.6908,0.138,0.0,0.862,united nations general assembly decides not to provide resources for these activities in the united nati ons regular budget ( see table 3 ) ; 9. requests the executive secretary to report to the subsidiary body for implementation on the implementation of matters referred to in paragraphs 7 and 8 ab
0.8442,0.185,0.0,0.815,"s to the trust fund for supplementary activities with a view to enabling the implementation of mandated activities envisaged under the fund ; 17. requests the secretariat to c ontinue to seek efficiencies , streamline administrative services , absorb work in order to save costs in the biennium 2018"
